# it strain shortening ε_f δT D θ θc
119 1.984515e-01 1.800004e+01 1.492563e+01 1.342483e+02 1.321296e+03 6.141987e+01 6.126630e+01
120 2.000127e-01 1.812796e+01 1.494655e+01 1.347787e+02 1.320662e+03 6.149496e+01 6.134152e+01
121 2.015715e-01 1.825549e+01 1.496567e+01 1.352841e+02 1.320127e+03 6.156981e+01 6.141650e+01
122 2.031280e-01 1.838262e+01 1.498384e+01 1.357649e+02 1.319787e+03 6.164442e+01 6.149124e+01
123 2.046821e-01 1.850937e+01 1.500100e+01 1.362389e+02 1.319555e+03 6.171879e+01 6.156574e+01
124 2.062338e-01 1.863572e+01 1.501551e+01 1.367048e+02 1.319396e+03 6.179292e+01 6.164000e+01
125 2.077831e-01 1.876168e+01 1.502796e+01 1.371480e+02 1.319390e+03 6.186680e+01 6.171402e+01
126 2.093301e-01 1.888725e+01 1.503887e+01 1.375689e+02 1.319426e+03 6.194045e+01 6.178779e+01
127 2.108746e-01 1.901244e+01 1.504773e+01 1.379677e+02 1.319579e+03 6.201386e+01 6.186133e+01
128 2.124167e-01 1.913723e+01 1.505426e+01 1.383448e+02 1.319904e+03 6.208702e+01 6.193463e+01
129 2.139564e-01 1.926165e+01 1.505903e+01 1.387117e+02 1.320371e+03 6.215994e+01 6.200768e+01
130 2.154938e-01 1.938567e+01 1.506133e+01 1.390781e+02 1.320944e+03 6.223263e+01 6.208050e+01
131 2.170287e-01 1.950931e+01 1.506144e+01 1.394247e+02 1.321629e+03 6.230507e+01 6.215308e+01
132 2.185612e-01 1.963257e+01 1.505935e+01 1.397518e+02 1.322367e+03 6.237728e+01 6.222541e+01
133 2.200913e-01 1.975544e+01 1.505537e+01 1.400597e+02 1.323241e+03 6.244924e+01 6.229751e+01
134 2.216189e-01 1.987794e+01 1.505008e+01 1.403488e+02 1.324310e+03 6.252097e+01 6.236937e+01
135 2.231442e-01 2.000005e+01 1.500441e+01 1.406194e+02 1.346300e+03 6.246342e+01 6.232257e+01
136 2.246670e-01 2.012178e+01 1.499653e+01 1.409016e+02 1.347525e+03 6.253490e+01 6.239417e+01
137 2.261874e-01 2.024314e+01 1.498717e+01 1.411667e+02 1.348843e+03 6.260613e+01 6.246552e+01
138 2.277053e-01 2.036411e+01 1.497639e+01 1.414149e+02 1.350244e+03 6.267713e+01 6.253664e+01
139 2.292209e-01 2.048471e+01 1.496390e+01 1.416465e+02 1.351675e+03 6.274789e+01 6.260752e+01
140 2.307340e-01 2.060493e+01 1.494975e+01 1.418619e+02 1.353133e+03 6.281841e+01 6.267817e+01
141 2.322446e-01 2.072478e+01 1.493457e+01 1.420613e+02 1.354644e+03 6.288869e+01 6.274858e+01
142 2.337529e-01 2.084426e+01 1.491781e+01 1.422580e+02 1.356238e+03 6.295874e+01 6.281875e+01
143 2.352586e-01 2.096336e+01 1.490026e+01 1.424550e+02 1.357901e+03 6.302855e+01 6.288868e+01
144 2.367620e-01 2.108209e+01 1.488169e+01 1.426375e+02 1.359606e+03 6.309812e+01 6.295838e+01
145 2.382629e-01 2.120045e+01 1.486170e+01 1.428058e+02 1.361345e+03 6.316746e+01 6.302784e+01
146 2.397613e-01 2.131844e+01 1.484101e+01 1.429601e+02 1.363138e+03 6.323656e+01 6.309706e+01
147 2.412573e-01 2.143606e+01 1.481992e+01 1.431007e+02 1.365029e+03 6.330542e+01 6.316605e+01
